race_id,race_date,course,distance,surface,condition,horse_no,horse_name,age,sex,weight,weight_diff,jockey,trainer,odds_win,popularity,finish_pos,time_sec,prize
749,2020-10-17,中山,1300,ダート,重,1,馬0749_01,2,牡,481,-12,騎手22,調教師43,3.8,2,5,139.2,300
749,2020-10-17,中山,1300,ダート,重,2,馬0749_02,3,牝,478,-2,騎手29,調教師32,151.1,11,11,141.0,0
749,2020-10-17,中山,1300,ダート,重,3,馬0749_03,2,騸,463,9,騎手30,調教師04,4.1,3,1,138.0,3000
749,2020-10-17,中山,1300,ダート,重,4,馬0749_04,4,牝,430,-4,騎手26,調教師19,16.2,7,6,139.5,0
749,2020-10-17,中山,1300,ダート,重,5,馬0749_05,2,牝,451,1,騎手03,調教師47,12.5,5,3,138.7,750
749,2020-10-17,中山,1300,ダート,重,6,馬0749_06,4,牝,520,3,騎手27,調教師15,9.3,4,7,139.6,0
749,2020-10-17,中山,1300,ダート,重,7,馬0749_07,6,牡,499,2,騎手09,調教師05,615.1,13,13,141.6,0
749,2020-10-17,中山,1300,ダート,重,8,馬0749_08,2,牡,522,-3,騎手28,調教師13,394.7,12,12,141.2,0
749,2020-10-17,中山,1300,ダート,重,9,馬0749_09,3,牝,486,-2,騎手13,調教師08,29.4,9,8,140.2,0
749,2020-10-17,中山,1300,ダート,重,10,馬0749_10,6,騸,476,5,騎手21,調教師09,12.9,6,9,140.6,0
749,2020-10-17,中山,1300,ダート,重,11,馬0749_11,7,牝,485,-2,騎手10,調教師26,23.4,8,4,138.6,450
749,2020-10-17,中山,1300,ダート,重,12,馬0749_12,3,牡,501,-11,騎手23,調教師20,3.1,1,2,138.2,1200
749,2020-10-17,中山,1300,ダート,重,13,馬0749_13,6,牝,479,-2,騎手04,調教師29,133.6,10,10,140.7,0
750,2023-06-21,新潟,1000,芝,良,1,馬0750_01,5,牡,471,0,騎手14,調教師03,5.1,3,2,120.4,1200
750,2023-06-21,新潟,1000,芝,良,2,馬0750_02,4,牝,526,-5,騎手13,調教師32,4.1,2,3,120.4,750
750,2023-06-21,新潟,1000,芝,良,3,馬0750_03,7,騸,485,-3,騎手16,調教師38,20.1,8,5,121.1,300
750,2023-06-21,新潟,1000,芝,良,4,馬0750_04,3,牡,476,-5,騎手05,調教師25,6.6,4,4,120.8,450
750,2023-06-21,新潟,1000,芝,良,5,馬0750_05,3,騸,512,0,騎手02,調教師48,19.2,7,9,122.4,0
750,2023-06-21,新潟,1000,芝,良,6,馬0750_06,2,牡,470,2,騎手10,調教師21,24.5,9,6,121.3,0
750,2023-06-21,新潟,1000,芝,良,7,馬0750_07,4,牡,416,0,騎手17,調教師18,13.9,6,8,122.6,0
750,2023-06-21,新潟,1000,芝,良,8,馬0750_08,2,牡,502,2,騎手09,調教師33,2.7,1,7,122.0,0
750,2023-06-21,新潟,1000,芝,良,9,馬0750_09,2,牝,518,-3,騎手18,調教師22,12.9,5,1,119.8,3000
751,2018-02-09,福島,1400,ダート,稍重,1,馬0751_01,2,牝,474,5,騎手11,調教師37,26.3,8,6,145.3,0
751,2018-02-09,福島,1400,ダート,稍重,2,馬0751_02,6,牝,444,6,騎手24,調教師50,19.1,5,11,146.8,0
751,2018-02-09,福島,1400,ダート,稍重,3,馬0751_03,6,牡,501,7,騎手05,調教師12,115.9,11,10,146.6,0
751,2018-02-09,福島,1400,ダート,稍重,4,馬0751_04,7,牡,535,2,騎手27,調教師10,7.6,2,3,144.6,750
751,2018-02-09,福島,1400,ダート,稍重,5,馬0751_05,7,牝,485,-2,騎手03,調教師24,21.8,6,4,145.0,450
751,2018-02-09,福島,1400,ダート,稍重,6,馬0751_06,2,牝,437,1,騎手26,調教師09,159.6,13,12,147.4,0
751,2018-02-09,福島,1400,ダート,稍重,7,馬0751_07,3,牝,493,8,騎手16,調教師22,151.1,12,9,146.1,0
751,2018-02-09,福島,1400,ダート,稍重,8,馬0751_08,3,牡,510,10,騎手21,調教師13,1.4,1,1,144.3,3000
751,2018-02-09,福島,1400,ダート,稍重,9,馬0751_09,5,牡,456,5,騎手30,調教師41,18.5,4,7,145.9,0
751,2018-02-09,福島,1400,ダート,稍重,10,馬0751_10,5,牝,470,-3,騎手13,調教師39,97.6,10,13,147.3,0
751,2018-02-09,福島,1400,ダート,稍重,11,馬0751_11,4,牡,517,3,騎手22,調教師28,36.2,9,5,145.5,300
751,2018-02-09,福島,1400,ダート,稍重,12,馬0751_12,6,牝,405,-2,騎手20,調教師31,10.7,3,2,144.1,1200
751,2018-02-09,福島,1400,ダート,稍重,13,馬0751_13,3,牡,417,-8,騎手01,調教師25,22.6,7,8,146.1,0
752,2023-07-09,京都,1300,ダート,良,1,馬0752_01,4,牡,462,10,騎手23,調教師20,21.0,4,6,139.4,0
752,2023-07-09,京都,1300,ダート,良,2,馬0752_02,2,牝,495,-2,騎手05,調教師28,249.5,13,10,140.7,0
752,2023-07-09,京都,1300,ダート,良,3,馬0752_03,4,牡,461,9,騎手22,調教師45,61.2,6,5,139.5,300
752,2023-07-09,京都,1300,ダート,良,4,馬0752_04,5,騸,508,-4,騎手10,調教師33,67.8,7,4,139.0,450
752,2023-07-09,京都,1300,ダート,良,5,馬0752_05,3,牡,460,-2,騎手16,調教師34,127.3,8,7,139.5,0
752,2023-07-09,京都,1300,ダート,良,6,馬0752_06,6,騸,457,-8,騎手07,調教師21,8.3,2,2,138.7,1200
752,2023-07-09,京都,1300,ダート,良,7,馬0752_07,7,牝,472,5,騎手04,調教師06,167.8,10,12,141.2,0
752,2023-07-09,京都,1300,ダート,良,8,馬0752_08,7,牡,480,0,騎手13,調教師02,1.1,1,1,137.5,3000
752,2023-07-09,京都,1300,ダート,良,9,馬0752_09,2,牡,458,3,騎手28,調教師13,33.5,5,8,140.4,0
752,2023-07-09,京都,1300,ダート,良,10,馬0752_10,7,牡,450,-8,騎手06,調教師25,11.8,3,3,139.3,750
752,2023-07-09,京都,1300,ダート,良,11,馬0752_11,6,牡,447,-5,騎手11,調教師46,149.5,9,11,141.3,0
752,2023-07-09,京都,1300,ダート,良,12,馬0752_12,7,牝,481,-11,騎手29,調教師49,184.2,11,9,140.4,0
752,2023-07-09,京都,1300,ダート,良,13,馬0752_13,7,牡,468,3,騎手24,調教師22,217.5,12,13,141.4,0
753,2021-01-01,中京,1400,芝,稍重,1,馬0753_01,5,牡,481,0,騎手04,調教師14,8.0,3,3,145.1,750
753,2021-01-01,中京,1400,芝,稍重,2,馬0753_02,2,牡,502,-12,騎手26,調教師30,49.1,6,7,145.6,0
753,2021-01-01,中京,1400,芝,稍重,3,馬0753_03,4,牡,491,4,騎手05,調教師46,85.0,8,8,146.0,0
753,2021-01-01,中京,1400,芝,稍重,4,馬0753_04,5,騸,437,-2,騎手29,調教師48,67.9,7,5,145.1,300
753,2021-01-01,中京,1400,芝,稍重,5,馬0753_05,5,牝,457,2,騎手17,調教師28,28.5,5,6,145.3,0
753,2021-01-01,中京,1400,芝,稍重,6,馬0753_06,7,牡,484,6,騎手11,調教師22,177.1,10,10,146.5,0
753,2021-01-01,中京,1400,芝,稍重,7,馬0753_07,3,牡,463,-2,騎手12,調教師40,1.5,1,1,144.0,3000
753,2021-01-01,中京,1400,芝,稍重,8,馬0753_08,4,牡,482,0,騎手23,調教師10,3.3,2,2,144.6,1200
753,2021-01-01,中京,1400,芝,稍重,9,馬0753_09,3,牡,492,-2,騎手18,調教師25,16.8,4,4,145.0,450
753,2021-01-01,中京,1400,芝,稍重,10,馬0753_10,2,牝,491,-3,騎手09,調教師17,138.0,9,9,146.6,0
754,2022-10-04,函館,2500,芝,良,1,馬0754_01,6,騸,478,5,騎手16,調教師27,185.1,13,13,213.5,0
754,2022-10-04,函館,2500,芝,良,2,馬0754_02,2,牡,486,7,騎手17,調教師23,27.5,10,11,213.1,0
754,2022-10-04,函館,2500,芝,良,3,馬0754_03,7,牡,472,4,騎手06,調教師41,23.8,8,8,212.3,0
754,2022-10-04,函館,2500,芝,良,4,馬0754_04,7,牡,474,4,騎手08,調教師02,6.3,2,2,210.3,1200
754,2022-10-04,函館,2500,芝,良,5,馬0754_05,3,騸,448,-3,騎手03,調教師20,39.3,11,9,212.3,0
754,2022-10-04,函館,2500,芝,良,6,馬0754_06,5,騸,474,-10,騎手15,調教師43,12.2,6,10,213.2,0
754,2022-10-04,函館,2500,芝,良,7,馬0754_07,4,牝,491,1,騎手05,調教師42,10.2,5,5,211.2,300
754,2022-10-04,函館,2500,芝,良,8,馬0754_08,4,牡,481,1,騎手22,調教師31,46.3,12,12,212.9,0
754,2022-10-04,函館,2500,芝,良,9,馬0754_09,6,牡,520,0,騎手07,調教師33,6.4,3,3,210.8,750
754,2022-10-04,函館,2500,芝,良,10,馬0754_10,5,牝,496,-5,騎手02,調教師24,26.2,9,4,210.9,450
754,2022-10-04,函館,2500,芝,良,11,馬0754_11,4,牝,428,9,騎手26,調教師09,23.2,7,7,211.6,0
754,2022-10-04,函館,2500,芝,良,12,馬0754_12,2,牝,472,6,騎手09,調教師34,6.4,4,6,211.8,0
754,2022-10-04,函館,2500,芝,良,13,馬0754_13,6,牡,504,7,騎手23,調教師49,2.6,1,1,209.8,3000
755,2018-03-02,小倉,2500,芝,良,1,馬0755_01,4,牡,490,-2,騎手13,調教師26,54.3,7,8,211.8,0
755,2018-03-02,小倉,2500,芝,良,2,馬0755_02,6,牝,471,5,騎手23,調教師27,1.8,1,1,210.0,3000
755,2018-03-02,小倉,2500,芝,良,3,馬0755_03,7,牝,521,-4,騎手12,調教師37,8.7,4,4,211.2,450
755,2018-03-02,小倉,2500,芝,良,4,馬0755_04,7,騸,455,-2,騎手03,調教師33,8.6,3,7,211.4,0
755,2018-03-02,小倉,2500,芝,良,5,馬0755_05,3,牡,418,-2,騎手19,調教師17,87.0,9,9,212.5,0
755,2018-03-02,小倉,2500,芝,良,6,馬0755_06,6,牡,485,-2,騎手30,調教師12,15.1,6,5,211.4,300
755,2018-03-02,小倉,2500,芝,良,7,馬0755_07,4,牝,488,-7,騎手14,調教師48,14.3,5,3,210.7,750
755,2018-03-02,小倉,2500,芝,良,8,馬0755_08,3,牝,484,-5,騎手18,調教師09,208.5,10,10,212.6,0
755,2018-03-02,小倉,2500,芝,良,9,馬0755_09,6,牡,530,2,騎手06,調教師50,3.8,2,2,210.1,1200
755,2018-03-02,小倉,2500,芝,良,10,馬0755_10,6,牡,464,-9,騎手16,調教師08,66.2,8,6,211.5,0
756,2022-09-26,新潟,1600,ダート,不良,1,馬0756_01,6,牝,458,3,騎手13,調教師08,2.6,1,3,156.6,750
756,2022-09-26,新潟,1600,ダート,不良,2,馬0756_02,2,騸,483,-2,騎手30,調教師22,2.9,2,1,156.1,3000
756,2022-09-26,新潟,1600,ダート,不良,3,馬0756_03,4,牡,466,-4,騎手02,調教師14,23.5,6,4,157.0,450
756,2022-09-26,新潟,1600,ダート,不良,4,馬0756_04,3,牡,492,-7,騎手11,調教師16,33.8,8,8,158.0,0
756,2022-09-26,新潟,1600,ダート,不良,5,馬0756_05,4,牡,471,-5,騎手20,調教師30,26.7,7,6,157.4,0
756,2022-09-26,新潟,1600,ダート,不良,6,馬0756_06,4,牡,452,2,騎手06,調教師33,4.2,3,2,156.5,1200
756,2022-09-26,新潟,1600,ダート,不良,7,馬0756_07,2,牡,464,-2,騎手27,調教師07,20.7,5,7,157.6,0
756,2022-09-26,新潟,1600,ダート,不良,8,馬0756_08,4,牝,481,2,騎手07,調教師29,8.1,4,5,157.5,300
757,2022-02-10,中山,1200,ダート,稍重,1,馬0757_01,7,牝,463,-3,騎手16,調教師20,28.5,7,9,134.2,0
757,2022-02-10,中山,1200,ダート,稍重,2,馬0757_02,3,牡,472,0,騎手15,調教師22,268.3,13,11,134.8,0
757,2022-02-10,中山,1200,ダート,稍重,3,馬0757_03,6,牡,541,-2,騎手02,調教師02,64.7,11,10,134.7,0
757,2022-02-10,中山,1200,ダート,稍重,4,馬0757_04,3,牡,480,-4,騎手27,調教師37,74.9,12,13,135.2,0
757,2022-02-10,中山,1200,ダート,稍重,5,馬0757_05,3,牝,462,-9,騎手05,調教師24,30.7,8,4,133.0,450
757,2022-02-10,中山,1200,ダート,稍重,6,馬0757_06,4,牡,479,18,騎手21,調教師38,62.1,10,8,134.2,0
757,2022-02-10,中山,1200,ダート,稍重,7,馬0757_07,6,牝,525,-6,騎手25,調教師03,6.0,2,2,132.1,1200
757,2022-02-10,中山,1200,ダート,稍重,8,馬0757_08,7,牡,490,-10,騎手06,調教師06,15.8,3,5,133.0,300
757,2022-02-10,中山,1200,ダート,稍重,9,馬0757_09,7,牡,436,-2,騎手17,調教師12,58.0,9,12,135.4,0
757,2022-02-10,中山,1200,ダート,稍重,10,馬0757_10,7,牝,482,-1,騎手07,調教師07,18.6,5,7,133.7,0
757,2022-02-10,中山,1200,ダート,稍重,11,馬0757_11,5,騸,468,-4,騎手28,調教師08,16.3,4,3,132.5,750
757,2022-02-10,中山,1200,ダート,稍重,12,馬0757_12,2,牡,466,4,騎手29,調教師31,20.2,6,6,133.6,0
757,2022-02-10,中山,1200,ダート,稍重,13,馬0757_13,7,牡,487,4,騎手01,調教師46,1.4,1,1,131.9,3000
758,2022-01-23,福島,2400,芝,不良,1,馬0758_01,4,牡,504,9,騎手04,調教師35,90.7,6,6,205.3,0
758,2022-01-23,福島,2400,芝,不良,2,馬0758_02,5,牡,464,0,騎手15,調教師02,4.0,2,3,204.5,750
758,2022-01-23,福島,2400,芝,不良,3,馬0758_03,2,牡,490,5,騎手28,調教師10,190.6,8,4,205.4,450
758,2022-01-23,福島,2400,芝,不良,4,馬0758_04,2,牡,509,-2,騎手18,調教師21,190.3,7,8,205.8,0
758,2022-01-23,福島,2400,芝,不良,5,馬0758_05,7,牡,481,13,騎手06,調教師03,16.4,3,2,204.2,1200
758,2022-01-23,福島,2400,芝,不良,6,馬0758_06,5,牝,488,-7,騎手23,調教師34,1.1,1,1,204.1,3000
758,2022-01-23,福島,2400,芝,不良,7,馬0758_07,4,牝,496,0,騎手19,調教師27,42.5,4,7,206.0,0
758,2022-01-23,福島,2400,芝,不良,8,馬0758_08,4,牡,452,1,騎手26,調教師08,73.3,5,5,205.1,300
759,2018-04-19,福島,1200,芝,良,1,馬0759_01,5,牡,503,2,騎手12,調教師10,2.9,2,3,132.6,750
759,2018-04-19,福島,1200,芝,良,2,馬0759_02,4,牝,500,-3,騎手15,調教師49,648.1,15,11,135.0,0
759,2018-04-19,福島,1200,芝,良,3,馬0759_03,5,牡,493,8,騎手10,調教師11,72.7,6,5,133.1,300
759,2018-04-19,福島,1200,芝,良,4,馬0759_04,7,牡,505,0,騎手07,調教師08,88.7,8,9,134.5,0
759,2018-04-19,福島,1200,芝,良,5,馬0759_05,4,牡,487,-5,騎手09,調教師47,233.2,11,6,133.1,0
759,2018-04-19,福島,1200,芝,良,6,馬0759_06,5,牡,456,4,騎手05,調教師15,301.7,12,12,135.4,0
759,2018-04-19,福島,1200,芝,良,7,馬0759_07,4,牡,504,-5,騎手23,調教師39,1.7,1,1,132.2,3000
759,2018-04-19,福島,1200,芝,良,8,馬0759_08,4,牡,535,-6,騎手13,調教師33,223.3,10,15,136.2,0
759,2018-04-19,福島,1200,芝,良,9,馬0759_09,2,牝,468,9,騎手03,調教師41,52.5,5,7,133.8,0
759,2018-04-19,福島,1200,芝,良,10,馬0759_10,5,牡,487,7,騎手04,調教師01,371.3,13,13,135.4,0
759,2018-04-19,福島,1200,芝,良,11,馬0759_11,5,牡,450,-1,騎手14,調教師23,4.6,3,2,132.1,1200
759,2018-04-19,福島,1200,芝,良,12,馬0759_12,3,牝,491,3,騎手18,調教師13,746.0,16,16,136.3,0
759,2018-04-19,福島,1200,芝,良,13,馬0759_13,7,牡,481,1,騎手22,調教師44,189.8,9,10,135.3,0
759,2018-04-19,福島,1200,芝,良,14,馬0759_14,5,牡,484,-6,騎手30,調教師04,36.0,4,4,132.8,450
759,2018-04-19,福島,1200,芝,良,15,馬0759_15,4,牡,495,1,騎手06,調教師40,77.9,7,8,134.0,0
759,2018-04-19,福島,1200,芝,良,16,馬0759_16,6,牡,468,3,騎手16,調教師24,396.0,14,14,135.9,0
760,2022-04-30,阪神,1800,芝,良,1,馬0760_01,6,牡,467,-2,騎手13,調教師43,67.3,7,8,170.0,0
760,2022-04-30,阪神,1800,芝,良,2,馬0760_02,3,牡,470,-5,騎手07,調教師32,1.9,1,1,168.0,3000
760,2022-04-30,阪神,1800,芝,良,3,馬0760_03,2,牡,476,-4,騎手29,調教師15,217.5,15,13,171.6,0
760,2022-04-30,阪神,1800,芝,良,4,馬0760_04,5,騸,471,-9,騎手12,調教師40,4.8,3,4,168.9,450
760,2022-04-30,阪神,1800,芝,良,5,馬0760_05,4,牡,459,2,騎手23,調教師39,92.0,8,11,171.0,0
760,2022-04-30,阪神,1800,芝,良,6,馬0760_06,6,騸,466,1,騎手01,調教師44,123.2,12,14,171.6,0
760,2022-04-30,阪神,1800,芝,良,7,馬0760_07,5,牝,478,-8,騎手08,調教師21,21.3,5,6,169.3,0
760,2022-04-30,阪神,1800,芝,良,8,馬0760_08,7,牝,456,-3,騎手11,調教師37,110.6,11,9,170.4,0
760,2022-04-30,阪神,1800,芝,良,9,馬0760_09,5,牡,489,7,騎手16,調教師48,101.8,10,10,170.5,0
760,2022-04-30,阪神,1800,芝,良,10,馬0760_10,7,牝,452,14,騎手22,調教師47,182.6,14,15,171.8,0
760,2022-04-30,阪神,1800,芝,良,11,馬0760_11,7,牡,461,6,騎手02,調教師19,146.0,13,7,170.1,0
760,2022-04-30,阪神,1800,芝,良,12,馬0760_12,2,騸,488,-3,騎手06,調教師28,4.5,2,2,168.1,1200
760,2022-04-30,阪神,1800,芝,良,13,馬0760_13,7,牝,496,-2,騎手25,調教師35,100.3,9,12,171.1,0
760,2022-04-30,阪神,1800,芝,良,14,馬0760_14,5,牡,455,-2,騎手20,調教師08,32.5,6,5,169.7,300
760,2022-04-30,阪神,1800,芝,良,15,馬0760_15,3,騸,460,0,騎手04,調教師22,7.2,4,3,168.7,750
761,2022-07-03,函館,1300,芝,稍重,1,馬0761_01,6,牡,448,-6,騎手20,調教師42,999.9,16,16,142.4,0
761,2022-07-03,函館,1300,芝,稍重,2,馬0761_02,4,牡,481,0,騎手18,調教師44,982.6,15,15,142.0,0
761,2022-07-03,函館,1300,芝,稍重,3,馬0761_03,2,牡,483,7,騎手19,調教師26,1.9,1,2,138.4,1200
761,2022-07-03,函館,1300,芝,稍重,4,馬0761_04,2,牡,494,11,騎手23,調教師10,67.1,9,7,139.9,0
761,2022-07-03,函館,1300,芝,稍重,5,馬0761_05,3,騸,445,-3,騎手30,調教師34,48.5,7,9,140.4,0
761,2022-07-03,函館,1300,芝,稍重,6,馬0761_06,3,牡,492,0,騎手24,調教師23,10.8,5,3,138.7,750
761,2022-07-03,函館,1300,芝,稍重,7,馬0761_07,4,牝,488,-7,騎手25,調教師37,88.3,12,10,141.1,0
761,2022-07-03,函館,1300,芝,稍重,8,馬0761_08,3,牡,467,-6,騎手07,調教師43,87.8,11,11,141.0,0
761,2022-07-03,函館,1300,芝,稍重,9,馬0761_09,7,牝,464,-4,騎手02,調教師29,52.2,8,8,140.2,0
761,2022-07-03,函館,1300,芝,稍重,10,馬0761_10,6,牝,498,4,騎手10,調教師11,225.7,14,14,142.0,0
761,2022-07-03,函館,1300,芝,稍重,11,馬0761_11,4,騸,479,-3,騎手29,調教師38,80.4,10,13,141.6,0
761,2022-07-03,函館,1300,芝,稍重,12,馬0761_12,2,牡,470,0,騎手15,調教師24,145.2,13,12,141.4,0
761,2022-07-03,函館,1300,芝,稍重,13,馬0761_13,6,騸,469,1,騎手04,調教師49,6.3,3,5,139.3,300
761,2022-07-03,函館,1300,芝,稍重,14,馬0761_14,2,牝,483,6,騎手03,調教師30,4.3,2,1,138.2,3000
761,2022-07-03,函館,1300,芝,稍重,15,馬0761_15,7,牡,437,-7,騎手13,調教師02,10.1,4,4,138.8,450
761,2022-07-03,函館,1300,芝,稍重,16,馬0761_16,6,牝,520,-1,騎手12,調教師35,33.4,6,6,139.6,0
762,2019-02-05,阪神,1600,ダート,良,1,馬0762_01,7,騸,479,-5,騎手06,調教師43,4.8,2,4,156.9,450
762,2019-02-05,阪神,1600,ダート,良,2,馬0762_02,3,牡,460,-2,騎手29,調教師08,23.0,6,9,158.2,0
762,2019-02-05,阪神,1600,ダート,良,3,馬0762_03,5,牝,476,4,騎手25,調教師42,21.7,5,2,156.4,1200
762,2019-02-05,阪神,1600,ダート,良,4,馬0762_04,6,牝,487,-2,騎手02,調教師06,145.6,11,10,158.9,0
762,2019-02-05,阪神,1600,ダート,良,5,馬0762_05,3,牝,489,0,騎手26,調教師14,45.1,8,8,158.1,0
762,2019-02-05,阪神,1600,ダート,良,6,馬0762_06,3,牡,478,-4,騎手27,調教師15,9.0,3,5,156.9,300
762,2019-02-05,阪神,1600,ダート,良,7,馬0762_07,5,牝,514,-4,騎手23,調教師49,1.5,1,1,156.2,3000
762,2019-02-05,阪神,1600,ダート,良,8,馬0762_08,4,牡,463,8,騎手13,調教師21,53.2,9,11,159.2,0
762,2019-02-05,阪神,1600,ダート,良,9,馬0762_09,5,牝,453,-4,騎手10,調教師05,25.1,7,6,157.7,0
762,2019-02-05,阪神,1600,ダート,良,10,馬0762_10,2,牝,532,5,騎手14,調教師07,12.3,4,3,156.8,750
762,2019-02-05,阪神,1600,ダート,良,11,馬0762_11,3,牝,484,0,騎手11,調教師35,75.6,10,7,157.7,0
763,2019-04-01,福島,2000,芝,良,1,馬0763_01,7,牡,489,4,騎手05,調教師31,188.8,11,10,182.4,0
763,2019-04-01,福島,2000,芝,良,2,馬0763_02,3,騸,494,6,騎手25,調教師18,360.6,13,13,183.5,0
763,2019-04-01,福島,2000,芝,良,3,馬0763_03,2,騸,532,7,騎手22,調教師30,21.5,5,7,181.6,0
763,2019-04-01,福島,2000,芝,良,4,馬0763_04,5,騸,477,12,騎手09,調教師22,109.2,10,12,183.3,0
763,2019-04-01,福島,2000,芝,良,5,馬0763_05,7,牝,474,3,騎手21,調教師37,38.0,7,5,181.5,300
763,2019-04-01,福島,2000,芝,良,6,馬0763_06,3,牝,527,0,騎手19,調教師50,1.5,1,2,180.1,1200
763,2019-04-01,福島,2000,芝,良,7,馬0763_07,3,牝,474,0,騎手23,調教師11,13.8,3,3,180.5,750
763,2019-04-01,福島,2000,芝,良,8,馬0763_08,4,牝,496,7,騎手11,調教師15,3.3,2,1,180.2,3000
763,2019-04-01,福島,2000,芝,良,9,馬0763_09,2,牡,504,0,騎手24,調教師44,77.0,8,9,182.4,0
763,2019-04-01,福島,2000,芝,良,10,馬0763_10,3,騸,459,1,騎手29,調教師14,20.0,4,6,181.3,0
763,2019-04-01,福島,2000,芝,良,11,馬0763_11,2,騸,517,0,騎手28,調教師26,84.2,9,8,181.9,0
763,2019-04-01,福島,2000,芝,良,12,馬0763_12,5,牝,499,-7,騎手27,調教師07,270.8,12,11,183.0,0
763,2019-04-01,福島,2000,芝,良,13,馬0763_13,2,牝,527,-5,騎手08,調教師40,23.4,6,4,181.2,450
764,2022-07-10,中山,2000,芝,良,1,馬0764_01,4,牡,469,1,騎手22,調教師19,30.1,7,11,183.1,0
764,2022-07-10,中山,2000,芝,良,2,馬0764_02,6,牡,457,11,騎手12,調教師05,4.1,2,1,180.2,3000
764,2022-07-10,中山,2000,芝,良,3,馬0764_03,4,牝,442,2,騎手28,調教師13,108.4,14,13,183.7,0
764,2022-07-10,中山,2000,芝,良,4,馬0764_04,7,牝,501,5,騎手03,調教師16,65.7,13,9,182.5,0
764,2022-07-10,中山,2000,芝,良,5,馬0764_05,5,牡,472,2,騎手15,調教師30,37.8,11,7,181.7,0
764,2022-07-10,中山,2000,芝,良,6,馬0764_06,2,牡,526,-1,騎手02,調教師15,5.5,4,2,180.4,1200
764,2022-07-10,中山,2000,芝,良,7,馬0764_07,4,牡,518,3,騎手04,調教師34,5.1,3,5,181.1,300
764,2022-07-10,中山,2000,芝,良,8,馬0764_08,3,牡,470,-2,騎手17,調教師43,33.0,9,10,182.5,0
764,2022-07-10,中山,2000,芝,良,9,馬0764_09,5,牡,518,-3,騎手07,調教師01,41.7,12,14,183.8,0
764,2022-07-10,中山,2000,芝,良,10,馬0764_10,5,牝,486,-9,騎手25,調教師42,35.6,10,12,183.4,0
764,2022-07-10,中山,2000,芝,良,11,馬0764_11,4,騸,495,-4,騎手30,調教師12,3.5,1,4,181.0,450
764,2022-07-10,中山,2000,芝,良,12,馬0764_12,6,牡,474,-4,騎手10,調教師48,33.0,8,6,181.3,0
764,2022-07-10,中山,2000,芝,良,13,馬0764_13,6,牡,448,0,騎手08,調教師11,11.8,5,8,181.8,0
764,2022-07-10,中山,2000,芝,良,14,馬0764_14,7,騸,476,3,騎手14,調教師50,17.2,6,3,180.6,750
765,2020-11-23,中山,1300,ダート,良,1,馬0765_01,4,牝,473,0,騎手26,調教師03,148.7,7,7,139.6,0
765,2020-11-23,中山,1300,ダート,良,2,馬0765_02,2,騸,548,3,騎手12,調教師24,6.2,2,2,138.3,1200
765,2020-11-23,中山,1300,ダート,良,3,馬0765_03,5,牝,437,-1,騎手02,調教師16,84.6,6,6,139.4,0
765,2020-11-23,中山,1300,ダート,良,4,馬0765_04,7,牝,469,-10,騎手29,調教師27,457.0,8,8,140.0,0
765,2020-11-23,中山,1300,ダート,良,5,馬0765_05,6,牡,468,-5,騎手24,調教師35,13.2,4,5,139.3,300
765,2020-11-23,中山,1300,ダート,良,6,馬0765_06,3,牡,453,1,騎手10,調教師06,60.4,5,4,138.6,450
765,2020-11-23,中山,1300,ダート,良,7,馬0765_07,4,牝,500,3,騎手19,調教師14,1.2,1,1,137.5,3000
765,2020-11-23,中山,1300,ダート,良,8,馬0765_08,2,牡,476,0,騎手27,調教師09,9.3,3,3,138.9,750
766,2020-10-19,福島,3200,芝,稍重,1,馬0766_01,4,牡,476,0,騎手30,調教師26,69.3,8,8,254.1,0
766,2020-10-19,福島,3200,芝,稍重,2,馬0766_02,5,牝,492,-2,騎手13,調教師07,219.6,13,11,255.2,0
766,2020-10-19,福島,3200,芝,稍重,3,馬0766_03,3,牝,522,6,騎手16,調教師36,62.7,7,10,254.7,0
766,2020-10-19,福島,3200,芝,稍重,4,馬0766_04,7,騸,494,-6,騎手28,調教師04,116.6,10,9,254.4,0
766,2020-10-19,福島,3200,芝,稍重,5,馬0766_05,5,牡,500,6,騎手12,調教師08,9.0,3,3,252.3,750
766,2020-10-19,福島,3200,芝,稍重,6,馬0766_06,6,騸,494,-4,騎手10,調教師41,136.6,11,7,253.8,0
766,2020-10-19,福島,3200,芝,稍重,7,馬0766_07,2,牝,521,-3,騎手21,調教師14,337.9,15,15,256.7,0
766,2020-10-19,福島,3200,芝,稍重,8,馬0766_08,3,牝,519,-2,騎手23,調教師13,5.6,2,1,251.8,3000
766,2020-10-19,福島,3200,芝,稍重,9,馬0766_09,2,牡,507,-3,騎手24,調教師22,48.3,5,4,253.1,450
766,2020-10-19,福島,3200,芝,稍重,10,馬0766_10,4,騸,498,-5,騎手01,調教師17,1.2,1,2,252.4,1200
766,2020-10-19,福島,3200,芝,稍重,11,馬0766_11,3,牡,471,-5,騎手17,調教師06,87.0,9,13,256.0,0
766,2020-10-19,福島,3200,芝,稍重,12,馬0766_12,6,牝,467,-4,騎手18,調教師02,57.5,6,6,253.6,0
766,2020-10-19,福島,3200,芝,稍重,13,馬0766_13,5,牡,458,0,騎手19,調教師47,230.2,14,14,256.0,0
766,2020-10-19,福島,3200,芝,稍重,14,馬0766_14,5,牡,509,3,騎手08,調教師20,138.5,12,12,255.0,0
